Datetime,Datetime,Actual,Predicted,Error,Residual
2001-08-05 08:00:00,2001-08-05 08:00:00,25778.0,25688.532094031114,89.46790596888604,89.46790596888604
2001-08-05 09:00:00,2001-08-05 09:00:00,28322.0,28156.247786321834,165.7522136781663,165.7522136781663
2001-08-05 10:00:00,2001-08-05 10:00:00,31009.0,30822.00367429865,186.99632570135145,186.99632570135145
2001-08-05 11:00:00,2001-08-05 11:00:00,33676.0,32962.07952037299,713.9204796270133,713.9204796270133
2001-08-05 12:00:00,2001-08-05 12:00:00,35949.0,35185.00160257127,763.9983974287316,763.9983974287316
2001-08-05 13:00:00,2001-08-05 13:00:00,38173.0,37329.015578123785,843.9844218762155,843.9844218762155
2001-08-05 14:00:00,2001-08-05 14:00:00,39634.0,39030.45255787441,603.5474421255931,603.5474421255931
2001-08-05 15:00:00,2001-08-05 15:00:00,40718.0,40426.633833861524,291.3661661384758,291.3661661384758
2001-08-05 16:00:00,2001-08-05 16:00:00,41496.0,41454.33541761124,41.6645823887593,41.6645823887593
2001-08-05 17:00:00,2001-08-05 17:00:00,42239.0,42370.180677466036,-131.1806774660363,-131.1806774660363
2001-08-05 18:00:00,2001-08-05 18:00:00,42546.0,42592.343668227666,-46.34366822766606,-46.34366822766606
2001-08-05 19:00:00,2001-08-05 19:00:00,41781.0,42510.470828254605,-729.4708282546053,-729.4708282546053
2001-08-05 20:00:00,2001-08-05 20:00:00,40564.0,41124.98487998308,-560.9848799830797,-560.9848799830797
2001-08-05 21:00:00,2001-08-05 21:00:00,40825.0,40679.86089846895,145.13910153105098,145.13910153105098
2001-08-05 22:00:00,2001-08-05 22:00:00,40486.0,40134.892790252095,351.10720974790456,351.10720974790456
2001-08-05 23:00:00,2001-08-05 23:00:00,37997.0,38494.715060268754,-497.7150602687543,-497.7150602687543
2001-08-06 00:00:00,2001-08-06 00:00:00,34760.0,36008.217615310336,-1248.2176153103355,-1248.2176153103355
2001-08-06 01:00:00,2001-08-06 01:00:00,32050.0,32090.835070451903,-40.83507045190345,-40.83507045190345
2001-08-06 02:00:00,2001-08-06 02:00:00,30370.0,30323.86955651998,46.130443480018585,46.130443480018585
2001-08-06 03:00:00,2001-08-06 03:00:00,29142.0,29575.7457372588,-433.74573725879964,-433.74573725879964
2001-08-06 04:00:00,2001-08-06 04:00:00,28533.0,28588.538102398525,-55.53810239852464,-55.53810239852464
2001-08-06 05:00:00,2001-08-06 05:00:00,28691.0,28797.814255457903,-106.81425545790262,-106.81425545790262
2001-08-06 06:00:00,2001-08-06 06:00:00,29881.0,29918.58387106905,-37.58387106905138,-37.58387106905138
2001-08-06 07:00:00,2001-08-06 07:00:00,32056.0,32082.11385373119,-26.11385373118901,-26.11385373118901
2001-08-06 08:00:00,2001-08-06 08:00:00,35399.0,35010.86631875253,388.1336812474692,388.1336812474692
2001-08-06 09:00:00,2001-08-06 09:00:00,38917.0,38711.15820209976,205.84179790024064,205.84179790024064
2001-08-06 10:00:00,2001-08-06 10:00:00,42116.0,41183.11060437066,932.8893956293396,932.8893956293396
2001-08-06 11:00:00,2001-08-06 11:00:00,45127.0,44345.57512470153,781.4248752984713,781.4248752984713
2001-08-06 12:00:00,2001-08-06 12:00:00,47571.0,47337.24684125082,233.75315874918306,233.75315874918306
2001-08-06 13:00:00,2001-08-06 13:00:00,49200.0,49313.65800442298,-113.65800442297768,-113.65800442297768
2001-08-06 14:00:00,2001-08-06 14:00:00,50355.0,49347.68273410435,1007.3172658956464,1007.3172658956464
2001-08-06 15:00:00,2001-08-06 15:00:00,51164.0,49869.52741449852,1294.4725855014767,1294.4725855014767
2001-08-06 16:00:00,2001-08-06 16:00:00,51490.0,49764.42215840476,1725.5778415952373,1725.5778415952373
2001-08-06 17:00:00,2001-08-06 17:00:00,51660.0,49516.17676177541,2143.8232382245915,2143.8232382245915
2001-08-06 18:00:00,2001-08-06 18:00:00,51349.0,48944.239807930826,2404.760192069174,2404.760192069174
2001-08-06 19:00:00,2001-08-06 19:00:00,50378.0,47691.38123344848,2686.618766551517,2686.618766551517
2001-08-06 20:00:00,2001-08-06 20:00:00,49011.0,47765.1780104611,1245.8219895388975,1245.8219895388975
2001-08-06 21:00:00,2001-08-06 21:00:00,48781.0,48519.78555891794,261.21444108206197,261.21444108206197
2001-08-06 22:00:00,2001-08-06 22:00:00,47438.0,47698.185509470626,-260.18550947062613,-260.18550947062613
2001-08-06 23:00:00,2001-08-06 23:00:00,43531.0,46637.76836751535,-3106.768367515353,-3106.768367515353
2001-08-07 00:00:00,2001-08-07 00:00:00,39474.0,40814.41332037517,-1340.4133203751699,-1340.4133203751699
2001-08-07 01:00:00,2001-08-07 01:00:00,36295.0,36395.221392745596,-100.22139274559595,-100.22139274559595
2001-08-07 02:00:00,2001-08-07 02:00:00,34462.0,34374.97563731265,87.02436268734891,87.02436268734891
2001-08-07 03:00:00,2001-08-07 03:00:00,32919.0,33706.9690072992,-787.9690072992016,-787.9690072992016
2001-08-07 04:00:00,2001-08-07 04:00:00,31924.0,32232.58731915479,-308.58731915479075,-308.58731915479075
2001-08-07 05:00:00,2001-08-07 05:00:00,31720.0,32156.38077166993,-436.38077166993025,-436.38077166993025
2001-08-07 06:00:00,2001-08-07 06:00:00,32931.0,32610.273099743656,320.7269002563444,320.7269002563444
2001-08-07 07:00:00,2001-08-07 07:00:00,34803.0,34796.02229090238,6.977709097620391,6.977709097620391
2001-08-07 08:00:00,2001-08-07 08:00:00,38172.0,37738.382978205875,433.6170217941253,433.6170217941253
2001-08-07 09:00:00,2001-08-07 09:00:00,41100.0,40667.73816930281,432.26183069719264,432.26183069719264
2001-08-07 10:00:00,2001-08-07 10:00:00,44240.0,42779.34835483845,1460.6516451615535,1460.6516451615535
2001-08-07 11:00:00,2001-08-07 11:00:00,46948.0,46083.49664087919,864.5033591208121,864.5033591208121
2001-08-07 12:00:00,2001-08-07 12:00:00,48884.0,47958.20982227128,925.7901777287188,925.7901777287188
2001-08-07 13:00:00,2001-08-07 13:00:00,50155.0,49719.14667084821,435.8533291517888,435.8533291517888
2001-08-07 14:00:00,2001-08-07 14:00:00,51407.0,49931.617320377016,1475.3826796229841,1475.3826796229841
2001-08-07 15:00:00,2001-08-07 15:00:00,52394.0,50191.989169577224,2202.010830422776,2202.010830422776
2001-08-07 16:00:00,2001-08-07 16:00:00,53076.0,50182.234816150085,2893.765183849915,2893.765183849915
